genero;cantor;album;ano;titulo_musica;compositor;letra
zouk;Suzanna Lubrano;My Zouk Hits;2010;My Life;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/My+Life/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;My Zouk Hits;2010;I Just Want My Baby Back;;"You used to be my everything love.
Everything i ever dreamed of.
Nothing i wouldn´t do for you.
Even turn my back on my own boys.
You and me could act so crazy.
We spoke about you having my baby.
And you would be for ever my lady.

But then you changed.
I changed.
We both did the same.
Now there is nothing but air between us, its a shame.
When you changed.
I changed.
We both played the game.
Now i find myself looking for lost love everyday.

I dont wanna do this thing no more.
I just want my baby back(so back).
I dont wanna play this game no more.
I just want my baby back(so back).

It used to be all about you love.
With the blink of an eye i was dead love.
I loved the way you used to hold me.
And now the two of us spoke so freely.
Nothing could come between us.
At least back in the days that i told.
But i was wrong, dead wrong.
Cause now you´re gone.

Cause when you changed.
I changed.
We both did the same.
Now there is nothing but air between us, its a shame.
When you changed.
I changed.
We both played the game.
Now i find myself looking for lost love everyday.

I dont wanna do this thing no more(no more).
I just want my baby back(so back, so back).
I dont wanna play this game no more(no more).
I just want my baby back( i just want my baby back, so back, so back).

It used to be all about you love.
With the blink of an eye i was dead love.

I dont wanna do this thing no more.
I just want my baby back(so back).
I dont wanna play this game no more.
I just want my baby back(so back).

I dont wanna do this thing no more(no more).
I just want my baby back(i just want my baby back, so back).
I just want my baby back.
I dont wanna play this game no more(no more).
I just want my baby back( i just want my baby back, so back, so back)."
zouk;Suzanna Lubrano;My Zouk Hits;2010;True Love;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/True+Love/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Break Of Dawn (part. Richie Campbell);;"It's all about you.
(All about you).

Can't say I don't when I do.
(When I do, when I do, when I do).
Can't see myself without you.
(Can't see me).
I would be acting a fool.
I would be acting a fool.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Overtime.
I'm putting in overtime.

Just to keep that pretty smile uppon your face.
Overdrive.
Engines running on overdrive.

And we are compatible.
Seems like you were built just form me.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Till the break of dawn.
We'll be loving.
We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.
Touching on you.
Ain't no stopping.
Till the break of dawn."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Ride Or Die;;"I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my vessel.
Mother of my newborn.
Role model to my princess.

She's.
More than a woman.
More than a woman.
She's my everything.

Never take her for granted.
Independent.
Stands on her own two feet.
My backbone.
My trusty.
My besty.
Sometimes a little bit crazy.
But then again she's exactly what I need.

That's why I ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.

She's no goddess in the kitchen.
But then again.
I'm not handy with the tools.
She loves me for me.
And I.
Focus on the good.
Things she bring.
The peace, the strength.
She's a powerful woman.

To many, a great inspiration.
To me, she was my salvation.
Fireworks in the bedroom.
She can get freaky when times do.
She knows how to please me.
Satisfying her is what I do.
A God's gift from heaven.
I can see the her true blessing.
And she has my back in everything that I do.

That's why I ride or die.
(I'mma ride).
For my girl, forever.
(Forever).
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
(We will be, we will be).

I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my bastille.
Mother of my newborn.
Role model to my princess."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Miúda Linda;;"Ela é a miúda mais linda que eu ja vi na minha vida.
As curvas dela me fazem enlouquecer logo na hora.
Quando ela me toca ela me domina.
Ela me fascina com um simples beijo na boca.

Ninguem me engana que tu es a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nao me importo.
Contigo eu sei que eu vou mais alem.

Essa miuda é linda, oh!.
Ela me faz fazer coisas que eu nunca fiz na minha vida.
Linda, oh!.
'To a gostar, fazer coisas que nunca fiz por ninguem não.

Eu não me importo se ando a gastar a toa.
É só com ela que eu vejo a minha vida numa boa.
Ela é tão bonita, ela ilumina a minha vida.
Só Deus é que sabe, bi 'tá bo tão feliz!.

Ninguém me engana que tu és a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nãome importo.
Contigo eu sei que eu vou mais além.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não.

Miuda linda, tão bonita.
Fazer coisas que nunca fiz na minha vida.
Miuda linda, tão bonita.
Fazer coisas que nunca fiz por ninguem não.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Bo Tem Mel (feat. C4 Pedro);Nelson Freitas;"B eles, Nelson.
C4 Pedro baby, yé.
Girl, just another track.

It's like, one plus one equals two.
You'd like me, I like you.
Been feeling for you girl.
I need you in my world.
You're so special, my African queen yo.
I need you in my world, yeah.
Bô te'm, dod escuod cabeça pa bo girl.
Ncre sabe, se bô tem um tempim pa mi (um tempim pa mi).
Nta levob, nta mostrob.
Lugar e coisas que nunca bô oiá na bô vida.
Bô é doce, bô é doce, tão doce.
Es calor ku nta xinti pa bô.
Nunca ntive el pa nenhum ote.
Lady, oh no.
Bô te'm na bô mon (bô te'm na bô mon).

Bô tem mel.
Pa manera k bô te'm bô trás, girl bô tem mel.
Ka tem ote manera de explicá, oh bô tem mel.
Nes forma k bô ta dominame bô tem que tem mel.
Bô tem mel.

Amor, tu mais eu é igual a ui ui.
Porque você tem mel, e eu tenho boca louca.
Gosto quando você me toca.
A minha voz fica oca, amore eh.
Manda mais beijo que eu quero.
Manda de novo, juro que eu não vou falar.
Manda aquele beijo que eu quero mais.
Juro que vai ficar entre nós.
Você pode mandar em mim.
Pra eu não ficar triste, pode até fingir que me ama.
Pode fingir que me ama.
Give more kiss, 'cause I wanna.
Give me again.
Juro I won't tell nobody.
Give me just one more.
Você pede e eu dou.
Por ti sou louco.
Baby quem me aceita tem bom gosto.
Se tu sentires muito amor é porque você tem mel.

Pra me dominar assim só podes ter mel.
Pra enrolar a minha cabeça só podes ter mel.
E pra eu não parar de beijar tua boca só podes ter mel.
Bô tem mel.

Bô te'm, dod escuod cabeça pa bo girl.
Ncre sabe, se bô tem um tempim pa mi (um tempim pa mi).
Nta levob, nta mostrob.
Lugar e coisas que nunca bô oiá na bô vida.

Give more kiss, 'cause I wanna.
Give me again.
Juro I won't tell nobody.
Give me just one more.
Você pede e eu dou.
Por ti sou louco.
Baby quem me aceita tem bom gosto.
Se tu sentires muito amor é porque você tem mel.

Bô tem mel.
Pa manera k bô te'm bô trás, girl bô tem mel.
Ka tem ote manera de explicá, oh bô tem mel.
Nes forma k bô ta dominame bô tem que tem mel (Bô tem que tem mel).
Bô tem mel (bô tem que tem mel).
Porque você tem mel (yeah, yeaaah).
Pra me dominar assim só podes ter mel (só podes ter mel).
Pra enrolar a minha cabeça só podes ter mel (só podes ter mel).
E pra eu não parar de beijar a tua boca, só podes ter mel (yeah, yeaaah)."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Fazer Amor Ma Bo;Nelson Freitas;"Sentado.
N'ta pensa na bo.
Na bos odjos.
E na bo corpo.
Sexy.
Cum boca doce.
Andjar sensual.
N'kre levau pa lugar.
Ke nunca bu bai.
Imagina.
Mi ma bo.
N'kre levau pa lugar.
Sabe ki bu sonha.
Tao bom bu nu ba.

Bo ta gostar.
Baby n'sabe.
N'ta da bu tudu ki bo kre.
Fazer amor si ma ninguem fazer.
Ma bo.
(repete).

Cende luz.
Ke pa olhau.
N'kre fazer amor ma bo.
Musica suave.
Paixao no ar.
N'kre fazer amor ma bo.

N'kre levau pa lugar.
Ke nunca bu bai.
Imagina.
Mi ma bo.
N'kre levau pa lugar.
Sabe ki bu sonha.
Relaxar e nu ba.

Bo ta gostar.
Baby n'sabe.
N'ta da bu tudu ki bo kre.
Fazer amor si ma ninguem fazer.
Ma bo.
(repete).

Fazer amor ma bo.
Fazer amor ma bo.
Fazer amor ma bo.

Oh girl bu ta chinti.
Si ma'u na ver teve chinti.
(repete7x).

.

Juds Cassuada."
zouk;Suzanna Lubrano;My Zouk Hits;2010;In My Feelings (part. Mikkel Solnado);Linio Pacule,Nelson Freitas;"Ady.
Hush now.
Sit down.
Need to talk t’ya.
I know.
Been wrong.
You right.
No discussion.
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Bring back your smile.
I love so much.
I missed your touch.
Your hugs, your kisses.
And all that, yeah.
I’m in my feelings.
Got to admit, yeah.
I’m in my feelings.
(I’m in my feelings).
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it, yeah."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Mariana;;
zouk;Suzanna Lubrano;My Zouk Hits;2010;Deeper;Nelson Freitas;"""Oh Yeah"" (Nelson)..""Sushi raw""..I've been waiting for this moment for so long so we could go Deeper, baby girl check it out: .

Lay back relax girl tonight would be a night that u never forget, tonight would be a night that u wont regret, Cuz I'm here to pleez, wanna make a back on hit girl,because u are by far the most beautiful girl i have been with so far! And tonight girl is u're night so go ahead and lay down your gard, we'll take it slow i'm gonna let u decide the tempo but one thing is for sure ---&gt;I'm hittin' it tonight girl!.
Chorus: .
Ooh girl tell me if u feel me too the way that i'm feeling u.. cuz i can go deeper (deeper), deeper(deeper),tell me girl if u feel me too , the way that i'm feeling u..cuz I can go deeper, deeper...If u want me to?..(If u want me to?).

Its a joyride, so enter my world and enjoy the ride. See I can make u feel like a kid in a candy shop give u all that I've got girl, cuz U are by far the most beautiful girl i've been with so far And tonight we are gonna go all the way, gon' make u feel like a princes today...-... We'll take it slow (slow)Im'ma let u decide the tempo.. But one thing is for sure(fo' sure) I'm hittin' it tonight girl...

Chorus : 2x.

(I can go deeper in u, reveale a real lover in u, I'm talkin' to the animal in u ,plus the typ of feeling in u,uh uh hey girl tell me if u like the way, any way,like the way and i can go deeper, deeper till u reach the ...).
OOOOOOHH.
Chorus : 2x.
I'm hittin' it tonight yo, i'm hittin' it tonight yo (Nelson) i'm hittin' it tonight yo, (Kaysha) i'm hittin' it tonight yo (""suchi raw"") i'm hittin' it tonight Yo, (Miss jane)I'm hittin' it tonight Yo oooh, .. chorus."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Nha Baby (part. Mayra Andrade);;"Es bo olhar cativam, cativam, cativam.
Fui bu charme cu motivam pam sigui nha coração.
E si bo cre ba ma mi, se calhar.
Até bo bu podi pidi bô med.
N'mesti só um chance, hum hum.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tont sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Bó é nha, bó é nha, bó é nha.

Am ca cre falá, ca bô stranhá.
Tcheu palavras ta enganá.
Si bô cre bem ma mi conectá.
Po bô curação na d'meu.
Dxam senti bu crem tcheu.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tónt sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha).

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Nha baby, nha baby, nha baby.

Bô qué nha mundo.
Amor di nha coração.
Dxam levob ma mi.
Ta fcá li ma mi.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha)."
zouk;Suzanna Lubrano;My Zouk Hits;2010;Something Good;;"This can be the start of something good.
Don't you think? Cause I do.

Red goes as white wine and candles are lit today.
Ant it's all for you.
Yes, all for you.
Hoping on the knee that you wear in a lingerie.
Are you coming through? I need to know.

Cause I've been waiting patiently.
For a girl like you to come my way.
And now that you here I won't let you go.
Yes I've been waiting patiently.
For a girl like you to come my way.
It's you that I've been longing for.
This can be the start of something good.
Don't you think? Cause I do.
We can make this happen, me and you.
You agree? Cause I do.
This can be the start of something good.

I'm on the elevator going up.
You're the only magic? Flying high.
With the touch of you I feel so good.
Got me wondering where you've been all my life.
Cause I've been searching for.
A girl like you all this time.

Cause I've been waiting patiently.
For a girl like you to come my way.
And now that you're here (now that you're here).
I won't let you go (I won't let you go).
Yes I've been waiting patiently.
For a girl like you to come my way.
It's you that I've been longing for.
This can be the start of something good.
Don't you think? Cause I do.
We can make this happen me and you.
You agree? Cause I do.
This can be a start of something good.

If you could just close your eyes.
And imagine I'm in front of you.
We would be doing.
Yeah we would be doing.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing something good.
Yeah something good.

This can be the start of something good.
Don't you think? Cause I do.
We can make this happen me and you.
You agree? Cause I do.
This can be the start of something good.

Something good.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing.
Yeah we would be doing.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing something good.
Something good."
zouk;Suzanna Lubrano;Geração do Semba;2010;Monami;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Monami/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Casa da Sogra;;"Intro:.
É isso aí...quando casamos.
De repente decidimos.
Ir viver na casa da sogra,.
Só que muitas das vezes.
Não é aquilo que acontece....
Essa é a história do meu amigo joão.

Mano joão casou com a bela.
Casamento 5 estrelas.
Até parecia novela (ahh ahm).

Só que depois do casamento.
Ele não tinha onde ""morariê"".
João foi para a casa da sogra.
Enquanto procurava emprego..

No primeiro mês tudo bem,.
No segundo mês era ""normaliê"".
No terceiro as coisas complicaram pro joão....

Não podia mas chegar tarde.
Se chegasse era ""probulema"".
A mulher e a sogra futucavam,.
Coitado do joão é só ouvir.

(coro).
Aiiii meu ""senhoré"".
Aqui não é sua casa.
Melhor é se ""comportariê"".
Senão eu vou te ""xotariê"".

Aiii meu ""senhoré"".
Procura só ""trabalharé"".
Constrói ""mbora"" tua casa.
Já estás a me ""incomodariê"".

Mana bela o ""quê"" se passa.
Mano joão é teu marido.
Tá pensar ""mbora"" ""comuê"".
Não te estou a ""entenderiê"".

Você jurou fidelidade.
Respeito acima de tudo.
Nunca podes admitir.
Que a tua mãe lhe falta com o ""respeitoê"".

Hoje ele não trabalha,.
Mas isso são as fases da vida,.
Amanhã ele está bem.
Depois decide te abandonar.

Ohhh vais ""chorariê"" mama.
""lamentariê"" mama.
Tô ""falariê"", só você vai perder teu marido.
(repetir).

(coro).

Essa vida nã estou ""aguentaré"".
Minha sogra é só me ""humilhariê"".
E eu que não tenho onde ""morariê""....

E o que mais me dói nisso tudo.
A minha esposa não me ""acodê"".
Ela diz não pode fazer nada.
Que a casa também não é dela..

O jogo não posso ""assistiriê"".
Porque elas querem ver novela.
Na sala não posso ""ficariêê""....
Sem camisola..

Vou voltar pra minha velha,.
Procurar um emprego,.
Me separar da bela.
Tô cansado da mãe dela (ahmm).
Ai ai, tô cansado da mãe dela.
Aiué aiué,.
Toda hora é só ouvir.

.
(coro 2x)."
zouk;Suzanna Lubrano;Geração do Semba;2010;Tá Mal(é);;"Aquele kandengue que viste crescer.
Agora é um rapaz fora da lei.
Só pensar em roubar matar e ferir.
Estudar que é bom mano não sei.
Assim como vamos fazer então.
Nossa juventude está ficar frustrada.
Nós já não queremos mais trabalhar.
Coisa dos outros queremos aldrabar.

Você é cantor, você é pedreiro.
Você é marcineiro..

Você é cantor, você é pedreiro.
Você é marcineiro..

Enquanto Massochi está mbora na roda.
vender comida é seu carvão.
Minguito lixado está mbora na via.
Com a sua pistola assaltando as pessoas.
Como vamos viver assim.
Nossa juventude estamos perder.
Agora é só lamentar, agora é só chorar.

Ai, ai, ai, ai, aiue.

Ai, ai, ai, ai, aiue.

aiue, tá malé, ta malé. ta malé.
Tas sair malé.

tá malé, ta malé, ta malé.
Tas sair malé.

Aquela miúda do Marçal, só quer saber já dos papoites.
Só tem então 13 anos, mas só quer saber dos papoites.
Comadre Joaquina namora com o João.
Mas também namora com o amigo do João.
Era casado com o irmão do João.
Mas antes saia com o primo do João.

Você que estuda, Você é enfermeira, Você é zungueira,.
Você ta sair bem.

Você que estuda, Você é enfermeira, Você é zungueira,.
Você ta sair bem.

Miúda que era minha namorada de repente ficou minha madrasta.
Descobriu que o dinheiro não era meu.
Então casou com o meu papá.
Mas Como vamos viver assim.
Nossa juventude estamos perder.
Agora é só lamentar, agora é só chorar.

Ai, ai, ai, ai, aiue.

Ai, ai, ai, ai, aiue.

aiue, tá malé, ta malé. ta malé.
Tas sair malé.

tá malé, ta malé, ta malé.
Tas sair malé."
zouk;Suzanna Lubrano;Geração do Semba;2010;Histórias Pra Contar;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Hist%C3%B3rias+Pra+Contar/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Zébedé;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Z%C3%A9bed%C3%A9/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Jacaré Bangão;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Jacar%C3%A9+Bang%C3%A3o/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Arranjei Só;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Arranjei+S%C3%B3/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Geração do Semba;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Gera%C3%A7%C3%A3o+do+Semba/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Desconfiança;;"Tu mesmo sabes.
Que a minha vida não é um mar de rosas.
Mulher, tu sabes.
Que é por ti que eu estou a bufar.
Quando eu durmo fora você também dorme.
Eu quero saber até onde isso vai parar.
Sabes como eu sofro com essa vida de ser cantor.
Faço tudo pra nos sustentar.
E é dessa forma que colaboras!.
Por que?.
 .
Vai embora, mulher ê ô, vai embora.
Vai embora, me deixa só.
Vai embora, mulher.
Vai embora pra tua mãe.
Vai embora, mulher.
Vai embora, me deixa só, vai embora.
 .
O meu marido, ele é mentiroso (eu, mentiroso?).
Diz tem show a toda hora (claro).
Sai sempre tarde do estudo, mentira! (é verdade).
Não me confia quando eu durmo na minha mãe (quem me garante?).
Ainda por cima diz que tenho outro homem fora (já me falaram!).
Ele me manda embora, acha que eu sou uma boneca.
Se ele não confia em mim, nada posso fazer.
Por isso eu.
 .
Vou embora, homem de Deus, vou embora.
Vou embora pro meu papa, vou embora.
Vou embora pra minha mama, vou embora.
Vou embora, me deixa só, vou embora.
 .
Nunca pensei que isso fosse acabar assim.
Nem eu pensei que um dia fosses desconfiar de mim.
É melhor terminarmos, será melhor pra nós.
Essa relação já deu tudo que tinha pra dar.
 .
Lararara, lararara, larara.
 .
Vou embora, vou embora.
Vou embora, seu mentiroso, vou embora.
(eu já é que sou mentiroso!).
Vou embora, vou embora, vou embora ia ia.
Vou embora ai ai ai, vou embora."
zouk;Suzanna Lubrano;Geração do Semba;2010;Kina;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Kina/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Problemas;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/puto-portugues/Problemas/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Geração do Semba;2010;Casamento;Puto Português;"Minha mulhere éééé.
Faz favorééé wa weh.
Mi belisca ainda éeeeh.

Pra ter certeza que eu não estou a sonhariiiiii.
Hoje é o dia (o dia, o dia).
Do nosso casório weh (casamento weh yeah yeah).
Mi belisca ainda ééééh.
Pra ter certeza que eu não estou a sonhariii.

E agora pra cuiar mais, cuiar mais, pra cuiar mais.
Diz ainda que mi ama (eu te amooo).
Melodia nos toca humm!! wa weh wa weh iehh.
E agora pra cuiar mais (cuiar mais)pra cuiar mais.
Diz ainda eu te amooo.
A melodia nos toca humm, wa weh wa weh.

Não é querer si fazer de mais (de mais).
Mas nunca vi, uma noiva tão lindaaa assim.
As vezes canto e reconheço a minha voz.
Mas não chega perto nas batidas do teu coração.

E hoje sou o homem mas feliz da minha favela ah.
E eu a pensar que amor assim só tinha em novela yeah.
Pois saiba que eu não segui apenas o meu coração amor.
Eu segui todos órgãos do meu corpo só pra te ter aaa que.

E agora pra cuiar mais (cuiar mais) pra cuiar mas.
Diz ainda que mi ama (eu te amoo).
Melodia nos toca wa weh eh wa weh ieh.
E agora pra cuiar mais (cuais mais) pra cuiar mais.
Diz ainda eu te amoo (eu te amoo).
A melodia nos toca wa weh eh wa weh ieh.

Ah mulheréeeh.
Faz favoréeeh wa weh.
Mi belisca ainda éeeh."
zouk;Suzanna Lubrano;Geração do Semba;2010;Fala Só;;"Tem casa nova pra me levar.
Carro bonito pra passear.
Nem me pergunto de onde vem!?.
Tambem não sei.
Não quero estragar!.
Eu deixo vento me levar.
Saimos pra qualquer lugar.
Se o sol se pôr.
Eu não notar.
Não tem como eu desconfiar!.
Mas um dia.
Me apresentou todos da familia.
Mamaweeeeh!.
Familia humilde.
No cubico nem tinha mobilia.
Hum.
Mas voce vive no talatona.
És a mamoite da zona.
No caixa.
Do banco.
Te pagam quanto pra voce ter essa fortunaa!?.
Awuwee!.
Se tens alguém para além mim.
Me fala só.
Awuwee!.
Se tens papoite na cozinha.
Fala só.
Awuwee!.
Se teu amor tem um preço.
Me fala só.
Não tenho kumbu pra pagar ah.
Awuwee!.
Se tens alguém pra além de mim.
Me fala só.
Awuwee!.
Se tens papoite na cozinha.
Fala só.
Awuwee!.
Se o teu amor tem um preço.
Me fala só.
Não tenho kumbu pra pagar ah!.
Se tens alguém para além mim.
Me fala só.
Awuwee!.
Se tens papoite na cozinha.
Fala só.
Awuwee!.
Se teu amor tem um preço.
Me fala só.
Não tenho kumbu pra pagar ah.

Eu sou mbora.
Filho de camponês.
Meu.
Pai mbora camponês.
Sou.
Filho.
Da dona ines.
Não vamos nos iludir.
Não tenho.
Lombongo.
Para gastar.
Só tenho.
Amor.
Para te dar.
Mas é que.
O meu santo.
Tá desconfiado.
Dessa fortuna.
Não declarada.
O teu salário.
Não chega.
Para comprar.
Os carros que tu tens.
Essas viagens que tu fazes.
A roupa e as malas que tens.
E tu só me das.
Motivos.
Para desconfiar.
Para desconfiar de ti.
Awuwee!.
Se tens alguém pra além de mim.
Me fala só.
Awuwee!.
Se tens papoite na cozinha.
Fala só.
Awuwee!.
Se tens amor tem um preço.
Fala só.
Não tenho kumbu para pagareee.
Awuwee!.
Se tens alguém pra além de mim.
Me fala só.
Awuwee!.
Eu sei que a verdade dói.
Mas fala só.
Awuwee!.
Teu amor tem um preço.
Fala só.
Não tenho guita pra pagareee (yeah).
Mesmo a te desconfiar.
Não.
Sei.
Como.
Te abordar!.
Mas eu quero saber (quero saber).
Se.
Tu.
Tuuuu!.
Awuwee!.
Se tens alguém além de mim.
Me fala só.
Awuwee!.
Se tens papoite na cozinha.
Fala só.
Awuwee!.
Se teu amor tem um preço.
Fala só.
Me fala só.
Aaahhh (awuwee).
Aaahhh.
Aaahhh (awuwee)."
zouk;Suzanna Lubrano;Geração do Semba;2010;Tá Mal(é);;"Aquele kandengue que viste crescer.
Agora é um rapaz fora da lei.
Só pensar em roubar matar e ferir.
Estudar que é bom mano não sei.
Assim como vamos fazer então.
Nossa juventude está ficar frustrada.
Nós já não queremos mais trabalhar.
Coisa dos outros queremos aldrabar.

Você é cantor, você é pedreiro.
Você é marcineiro..

Você é cantor, você é pedreiro.
Você é marcineiro..

Enquanto Massochi está mbora na roda.
vender comida é seu carvão.
Minguito lixado está mbora na via.
Com a sua pistola assaltando as pessoas.
Como vamos viver assim.
Nossa juventude estamos perder.
Agora é só lamentar, agora é só chorar.

Ai, ai, ai, ai, aiue.

Ai, ai, ai, ai, aiue.

aiue, tá malé, ta malé. ta malé.
Tas sair malé.

tá malé, ta malé, ta malé.
Tas sair malé.

Aquela miúda do Marçal, só quer saber já dos papoites.
Só tem então 13 anos, mas só quer saber dos papoites.
Comadre Joaquina namora com o João.
Mas também namora com o amigo do João.
Era casado com o irmão do João.
Mas antes saia com o primo do João.

Você que estuda, Você é enfermeira, Você é zungueira,.
Você ta sair bem.

Você que estuda, Você é enfermeira, Você é zungueira,.
Você ta sair bem.

Miúda que era minha namorada de repente ficou minha madrasta.
Descobriu que o dinheiro não era meu.
Então casou com o meu papá.
Mas Como vamos viver assim.
Nossa juventude estamos perder.
Agora é só lamentar, agora é só chorar.

Ai, ai, ai, ai, aiue.

Ai, ai, ai, ai, aiue.

aiue, tá malé, ta malé. ta malé.
Tas sair malé.

tá malé, ta malé, ta malé.
Tas sair malé."
zouk;Suzanna Lubrano;Geração do Semba;2010;Não Sou Perfeito;;"Baby eu não sou perfeito.
Eu já falhei muito mas eu garanto.
Que aqui dentro só vive você.

E quando eu me sinto só.
É teu nome quando eu me sinto.
O teu charme eu daria tudo para te ver sempre a sorrir.
Oh baby por favor.
Não quero te ver a sofrer enfrentaria o mundo por ti.
E as estrelas brilhariam em teu nome amor.

Baby eu não sou perfeito.
Eu já falhei muito mas eu garanto.
Que aqui dentro só vive você.

Quantas vezes fingi que não entendi.
Quantas vezes não estive e menti.
Mas agora sem ti não tem solução.
A minha vida sem você.
O tempo passa cada vez.
Mas me convenço que tu és meu mundo.
Eu juro tudo o que respiro e o teu amor.
Baby eu não sou perfeito.
Eu já falhei muito mas eu garanto.
Que aqui dentro só vive você.

Baby eu não sou perfeito eu falhei muito.
Mas eu garanto que não consigo viver sem ti."
